root_seed,time,previous_q,regime,control,preview_mode,unique_optimal_executions,optimal_executed_ids,any_optimum_legal_q1,all_optima_legal_q1,fraction_optimal_executions_legal_q1,on_executed,no_q_bias_executed,on_one_step_B,no_q_bias_choice_one_step_B,strict_ranking_reversal,proxy_exploitation_witness
15,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
15,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
15,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
16,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.375,0.25,True,True
16,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.25,0.25,False,False
16,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
16,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.25,0.25,True,False
17,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
17,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
17,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
17,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
17,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
17,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.375,0.0,True,True
17,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
17,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
17,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
17,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
18,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
18,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
18,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
19,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,11,0.0,0.0,True,False
19,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
19,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
19,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,11,0.125,0.0,True,True
20,0,0,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,NOMINAL,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,NOMINAL,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,PHYSICAL_SHIFT,median,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,PHYSICAL_SHIFT,channel2,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,COMMON_BIAS,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,0,COMMON_BIAS,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,NOMINAL,median,faithful,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,NOMINAL,channel2,faithful,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,PHYSICAL_SHIFT,median,nominal,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,0,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,NOMINAL,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,NOMINAL,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,PHYSICAL_SHIFT,median,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,PHYSICAL_SHIFT,channel2,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,COMMON_BIAS,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,0,COMMON_BIAS,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,NOMINAL,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,NOMINAL,channel2,faithful,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,PHYSICAL_SHIFT,median,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[20],True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,COMMON_BIAS,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
20,6,1,COMMON_BIAS,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
21,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
21,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
21,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
21,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
22,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
22,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
22,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
